section,pddl_item,evidence,evidence_kind,unique,status,notes
init,(airport apt2),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt3),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt4),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt5),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt6),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt7),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt8),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt9),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt10),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt11),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt12),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt13),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airport apt14),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,The bounded city/location rule yields exactly this unary type atom.
init,(airplane apn1),"Specifically, for every integer X from 1 through 14, we have packages objX1, objX2, and objX3, where X is replaced by its decimal numeral in each identifier (so X = 10 yields obj101, obj102, and obj103); our fleet includes trucks tru1 to tru14, and airplanes apn1 to apn4.",deterministic_rule,true,covered,The bounded package/truck/airplane construction yields exactly this unary type atom.
init,(airplane apn2),"Specifically, for every integer X from 1 through 14, we have packages objX1, objX2, and objX3, where X is replaced by its decimal numeral in each identifier (so X = 10 yields obj101, obj102, and obj103); our fleet includes trucks tru1 to tru14, and airplanes apn1 to apn4.",deterministic_rule,true,covered,The bounded package/truck/airplane construction yields exactly this unary type atom.
init,(airplane apn3),"Specifically, for every integer X from 1 through 14, we have packages objX1, objX2, and objX3, where X is replaced by its decimal numeral in each identifier (so X = 10 yields obj101, obj102, and obj103); our fleet includes trucks tru1 to tru14, and airplanes apn1 to apn4.",deterministic_rule,true,covered,The bounded package/truck/airplane construction yields exactly this unary type atom.
init,(airplane apn4),"Specifically, for every integer X from 1 through 14, we have packages objX1, objX2, and objX3, where X is replaced by its decimal numeral in each identifier (so X = 10 yields obj101, obj102, and obj103); our fleet includes trucks tru1 to tru14, and airplanes apn1 to apn4.",deterministic_rule,true,covered,The bounded package/truck/airplane construction yields exactly this unary type atom.
init,(at apn1 apt3),"Airplanes, on the other hand, start at specific airports: apn1 at apt3 in cit3, apn2 at apt4 in cit4, apn3 at apt8 in cit8, and apn4 at apt4 in cit4.",direct,true,covered,The complete airplane-start sentence explicitly states this atom.
init,(at apn2 apt4),"Airplanes, on the other hand, start at specific airports: apn1 at apt3 in cit3, apn2 at apt4 in cit4, apn3 at apt8 in cit8, and apn4 at apt4 in cit4.",direct,true,covered,The complete airplane-start sentence explicitly states this atom.
init,(at apn3 apt8),"Airplanes, on the other hand, start at specific airports: apn1 at apt3 in cit3, apn2 at apt4 in cit4, apn3 at apt8 in cit8, and apn4 at apt4 in cit4.",direct,true,covered,The complete airplane-start sentence explicitly states this atom.
init,(at apn4 apt4),"Airplanes, on the other hand, start at specific airports: apn1 at apt3 in cit3, apn2 at apt4 in cit4, apn3 at apt8 in cit8, and apn4 at apt4 in cit4.",direct,true,covered,The complete airplane-start sentence explicitly states this atom.
init,(at tru1 pos1),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj11 pos1),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj12 pos1),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj13 pos1),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru2 pos2),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj21 pos2),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj22 pos2),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj23 pos2),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru3 pos3),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj31 pos3),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj32 pos3),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj33 pos3),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru4 pos4),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj41 pos4),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj42 pos4),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj43 pos4),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru5 pos5),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj51 pos5),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj52 pos5),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj53 pos5),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru6 pos6),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj61 pos6),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj62 pos6),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj63 pos6),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru7 pos7),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj71 pos7),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj72 pos7),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj73 pos7),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru8 pos8),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj81 pos8),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj82 pos8),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj83 pos8),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru9 pos9),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj91 pos9),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj92 pos9),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj93 pos9),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru10 pos10),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj101 pos10),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj102 pos10),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj103 pos10),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru11 pos11),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj111 pos11),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj112 pos11),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj113 pos11),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru12 pos12),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj121 pos12),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj122 pos12),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj123 pos12),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru13 pos13),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj131 pos13),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj132 pos13),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj133 pos13),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at tru14 pos14),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj141 pos14),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj142 pos14),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(at obj143 pos14),"For every integer X from 1 through 14, truck truX and packages objX1, objX2, and objX3 are stationed at posX initially.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly 14 truck and 42 package placements.
init,(in-city pos1 cit1),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt1 cit1),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos2 cit2),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt2 cit2),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos3 cit3),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt3 cit3),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos4 cit4),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt4 cit4),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos5 cit5),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt5 cit5),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos6 cit6),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt6 cit6),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos7 cit7),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt7 cit7),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos8 cit8),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt8 cit8),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos9 cit9),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt9 cit9),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos10 cit10),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt10 cit10),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos11 cit11),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt11 cit11),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos12 cit12),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt12 cit12),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos13 cit13),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt13 cit13),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city pos14 cit14),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
init,(in-city apt14 cit14),"Our cities, numbered cit1 to cit14, each contain a position and an airport; specifically, for every integer X from 1 through 14, posX is a location in citX and aptX is an airport location in citX.",deterministic_rule,true,covered,Substituting X=1–14 yields exactly posX/citX and aptX/citX.
goal,(at obj52 pos7),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj142 apt4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj42 pos10),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj11 apt5),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj123 pos7),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
